Folder,Spectrogram1,Spectrogram2,Similarity
m1,m10_script3_ipad_confroom2.wav.png,m10_script1_ipad_confroom2.wav.png,0.5868800000000001
m1,m10_script3_ipad_confroom2.wav.png,m10_script1_ipad_balcony1.wav.png,0.41572
m1,m10_script3_ipad_confroom2.wav.png,m1_script5_ipad_bedroom1.wav.png,0.5771625
m1,m10_script3_ipad_confroom2.wav.png,m1_script1_ipadflat_office1.wav.png,0.5331375
m1,m10_script3_ipad_confroom2.wav.png,m1_script2_ipad_confroom1.wav.png,0.5698475000000001
m1,m10_script3_ipad_confroom2.wav.png,m10_script3_ipad_bedroom1.wav.png,0.890925
m1,m10_script3_ipad_confroom2.wav.png,m1_script4_ipad_livingroom1.wav.png,0.563805
m1,m10_script3_ipad_confroom2.wav.png,m10_script3_ipadflat_confroom1.wav.png,0.8801025
m1,m10_script3_ipad_confroom2.wav.png,m10_script2_ipad_confroom2.wav.png,0.6036975
m1,m10_script3_ipad_confroom2.wav.png,m1_script5_ipad_confroom1.wav.png,0.5622575000000001
m1,m10_script3_ipad_confroom2.wav.png,m10_script3_ipad_balcony1.wav.png,0.44366249999999996
m1,m10_script3_ipad_confroom2.wav.png,m10_script4_ipad_livingroom1.wav.png,0.5937224999999999
m1,m10_script3_ipad_confroom2.wav.png,m10_script2_iphone_livingroom1.wav.png,0.6135225
m1,m10_script3_ipad_confroom2.wav.png,m1_script2_ipad_office1.wav.png,0.572855
m1,m10_script3_ipad_confroom2.wav.png,m1_script3_ipad_office2.wav.png,0.6011925
m1,m10_script3_ipad_confroom2.wav.png,m10_script5_ipad_confroom2.wav.png,0.61183
m1,m10_script1_ipad_livingroom1.wav.png,m1_script3_iphone_bedroom1.wav.png,0.654405
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_iphone_livingroom1.wav.png,0.6153500000000001
m1,m10_script1_ipad_livingroom1.wav.png,m1_script1_ipad_balcony1.wav.png,0.4213525
m1,m10_script1_ipad_livingroom1.wav.png,m10_script2_ipad_office2.wav.png,0.628765
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_ipad_office1.wav.png,0.5860825000000001
m1,m10_script1_ipad_livingroom1.wav.png,m10_script4_iphone_balcony1.wav.png,0.53714
m1,m10_script1_ipad_livingroom1.wav.png,m10_script5_ipad_livingroom1.wav.png,0.6611275
m1,m10_script1_ipad_livingroom1.wav.png,m10_script5_ipad_bedroom1.wav.png,0.6602625
m1,m10_script1_ipad_livingroom1.wav.png,m1_script3_ipad_confroom1.wav.png,0.6382225
m1,m10_script1_ipad_livingroom1.wav.png,m1_script5_ipad_confroom2.wav.png,0.6011124999999999
m1,m10_script1_ipad_livingroom1.wav.png,m10_script4_iphone_livingroom1.wav.png,0.6475375
m1,m10_script1_ipad_livingroom1.wav.png,m1_script3_ipad_bedroom1.wav.png,0.64002
m1,m10_script1_ipad_livingroom1.wav.png,m10_script5_ipad_confroom1.wav.png,0.62646
m1,m10_script1_ipad_livingroom1.wav.png,m1_script2_ipad_office2.wav.png,0.643625
m1,m10_script1_ipad_livingroom1.wav.png,m1_script3_ipad_office1.wav.png,0.60983
m1,m10_script1_ipad_livingroom1.wav.png,m10_script4_ipadflat_office1.wav.png,0.54991
m1,m10_script1_ipad_livingroom1.wav.png,m1_script3_ipad_balcony1.wav.png,0.317535
m1,m10_script1_ipad_livingroom1.wav.png,m10_script5_ipadflat_confroom1.wav.png,0.65893
m1,m10_script1_ipad_livingroom1.wav.png,m1_script2_ipad_confroom2.wav.png,0.5946275
m1,m10_script1_ipad_livingroom1.wav.png,m1_script1_ipadflat_confroom1.wav.png,0.6327475
m1,m10_script1_ipad_livingroom1.wav.png,m10_script2_ipad_confroom1.wav.png,0.6252575
m1,m10_script1_ipad_livingroom1.wav.png,m1_script4_ipadflat_office1.wav.png,0.5543775
m1,m10_script1_ipad_livingroom1.wav.png,m10_script5_iphone_livingroom1.wav.png,0.658335
m1,m10_script1_ipad_livingroom1.wav.png,m10_script5_ipadflat_office1.wav.png,0.5365
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_iphone_balcony1.wav.png,0.5168075
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_ipad_confroom1.wav.png,0.57898
m1,m10_script1_ipad_livingroom1.wav.png,m1_script3_ipad_confroom2.wav.png,0.6176375000000001
m1,m10_script1_ipad_livingroom1.wav.png,m1_script1_iphone_livingroom1.wav.png,0.6468499999999999
m1,m10_script1_ipad_livingroom1.wav.png,m1_script5_ipad_balcony1.wav.png,0.40934499999999996
m1,m10_script1_ipad_livingroom1.wav.png,m10_script1_ipadflat_office1.wav.png,0.7998525
m1,m10_script1_ipad_livingroom1.wav.png,m10_script1_ipad_bedroom1.wav.png,0.9561075
m1,m10_script1_ipad_livingroom1.wav.png,m10_script2_ipad_office1.wav.png,0.5888100000000001
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_ipad_office2.wav.png,0.6278925
m1,m10_script1_ipad_livingroom1.wav.png,m1_script4_iphone_bedroom1.wav.png,0.63287
m1,m10_script1_ipad_livingroom1.wav.png,m10_script4_ipad_confroom1.wav.png,0.599055
m1,m10_script1_ipad_livingroom1.wav.png,m10_script4_ipadflat_confroom1.wav.png,0.65506
m1,m10_script1_ipad_livingroom1.wav.png,m1_script1_ipad_confroom1.wav.png,0.6157275
m1,m10_script1_ipad_livingroom1.wav.png,m1_script5_ipadflat_office1.wav.png,0.55764
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_iphone_bedroom1.wav.png,0.5925825
m1,m10_script1_ipad_livingroom1.wav.png,m1_script4_ipad_confroom2.wav.png,0.597255
m1,m10_script1_ipad_livingroom1.wav.png,m1_script4_iphone_balcony1.wav.png,0.480445
m1,m10_script1_ipad_livingroom1.wav.png,m10_script1_ipad_confroom2.wav.png,0.9254
m1,m10_script1_ipad_livingroom1.wav.png,m10_script1_ipad_balcony1.wav.png,0.5945400000000001
m1,m10_script1_ipad_livingroom1.wav.png,m1_script5_ipad_bedroom1.wav.png,0.62826
m1,m10_script1_ipad_livingroom1.wav.png,m1_script1_ipadflat_office1.wav.png,0.5515475000000001
m1,m10_script1_ipad_livingroom1.wav.png,m1_script2_ipad_confroom1.wav.png,0.6173325000000001
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_ipad_bedroom1.wav.png,0.6540075000000001
m1,m10_script1_ipad_livingroom1.wav.png,m1_script4_ipad_livingroom1.wav.png,0.6351175
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_ipadflat_confroom1.wav.png,0.6301224999999999
m1,m10_script1_ipad_livingroom1.wav.png,m10_script2_ipad_confroom2.wav.png,0.600385
m1,m10_script1_ipad_livingroom1.wav.png,m1_script5_ipad_confroom1.wav.png,0.6125225000000001
m1,m10_script1_ipad_livingroom1.wav.png,m10_script3_ipad_balcony1.wav.png,0.45455749999999995
m1,m10_script1_ipad_livingroom1.wav.png,m10_script4_ipad_livingroom1.wav.png,0.6562675
m1,m10_script1_ipad_livingroom1.wav.png,m10_script2_iphone_livingroom1.wav.png,0.6446075
m1,m10_script1_ipad_livingroom1.wav.png,m1_script2_ipad_office1.wav.png,0.5896025
m1,m10_script1_ipad_livingroom1.wav.png,m1_script3_ipad_office2.wav.png,0.6575175
m1,m10_script1_ipad_livingroom1.wav.png,m10_script5_ipad_confroom2.wav.png,0.601735
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_iphone_livingroom1.wav.png,0.70077
m1,m1_script3_iphone_bedroom1.wav.png,m1_script1_ipad_balcony1.wav.png,0.3231425
m1,m1_script3_iphone_bedroom1.wav.png,m10_script2_ipad_office2.wav.png,0.673645
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_ipad_office1.wav.png,0.61351
m1,m1_script3_iphone_bedroom1.wav.png,m10_script4_iphone_balcony1.wav.png,0.48580500000000004
m1,m1_script3_iphone_bedroom1.wav.png,m10_script5_ipad_livingroom1.wav.png,0.67534
m1,m1_script3_iphone_bedroom1.wav.png,m10_script5_ipad_bedroom1.wav.png,0.68623
m1,m1_script3_iphone_bedroom1.wav.png,m1_script3_ipad_confroom1.wav.png,0.84678
m1,m1_script3_iphone_bedroom1.wav.png,m1_script5_ipad_confroom2.wav.png,0.6257874999999999
m1,m1_script3_iphone_bedroom1.wav.png,m10_script4_iphone_livingroom1.wav.png,0.7139599999999999
m1,m1_script3_iphone_bedroom1.wav.png,m1_script3_ipad_bedroom1.wav.png,0.8171225
m1,m1_script3_iphone_bedroom1.wav.png,m10_script5_ipad_confroom1.wav.png,0.6622874999999999
m1,m1_script3_iphone_bedroom1.wav.png,m1_script2_ipad_office2.wav.png,0.6799299999999999
m1,m1_script3_iphone_bedroom1.wav.png,m1_script3_ipad_office1.wav.png,0.821515
m1,m1_script3_iphone_bedroom1.wav.png,m10_script4_ipadflat_office1.wav.png,0.5969
m1,m1_script3_iphone_bedroom1.wav.png,m1_script3_ipad_balcony1.wav.png,0.19872749999999995
m1,m1_script3_iphone_bedroom1.wav.png,m10_script5_ipadflat_confroom1.wav.png,0.6999425
m1,m1_script3_iphone_bedroom1.wav.png,m1_script2_ipad_confroom2.wav.png,0.6463574999999999
m1,m1_script3_iphone_bedroom1.wav.png,m1_script1_ipadflat_confroom1.wav.png,0.6395
m1,m1_script3_iphone_bedroom1.wav.png,m10_script2_ipad_confroom1.wav.png,0.6529725
m1,m1_script3_iphone_bedroom1.wav.png,m1_script4_ipadflat_office1.wav.png,0.6075675
m1,m1_script3_iphone_bedroom1.wav.png,m10_script5_iphone_livingroom1.wav.png,0.7261425
m1,m1_script3_iphone_bedroom1.wav.png,m10_script5_ipadflat_office1.wav.png,0.599925
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_iphone_balcony1.wav.png,0.45254000000000005
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_ipad_confroom1.wav.png,0.6317625
m1,m1_script3_iphone_bedroom1.wav.png,m1_script3_ipad_confroom2.wav.png,0.796965
m1,m1_script3_iphone_bedroom1.wav.png,m1_script1_iphone_livingroom1.wav.png,0.6993525
m1,m1_script3_iphone_bedroom1.wav.png,m1_script5_ipad_balcony1.wav.png,0.31159000000000003
m1,m1_script3_iphone_bedroom1.wav.png,m10_script1_ipadflat_office1.wav.png,0.578025
m1,m1_script3_iphone_bedroom1.wav.png,m10_script1_ipad_bedroom1.wav.png,0.6679475
m1,m1_script3_iphone_bedroom1.wav.png,m10_script2_ipad_office1.wav.png,0.6149175
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_ipad_office2.wav.png,0.6743475
m1,m1_script3_iphone_bedroom1.wav.png,m1_script4_iphone_bedroom1.wav.png,0.7057875
m1,m1_script3_iphone_bedroom1.wav.png,m10_script4_ipad_confroom1.wav.png,0.635375
m1,m1_script3_iphone_bedroom1.wav.png,m10_script4_ipadflat_confroom1.wav.png,0.687775
m1,m1_script3_iphone_bedroom1.wav.png,m1_script1_ipad_confroom1.wav.png,0.625985
m1,m1_script3_iphone_bedroom1.wav.png,m1_script5_ipadflat_office1.wav.png,0.62546
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_iphone_bedroom1.wav.png,0.69799
m1,m1_script3_iphone_bedroom1.wav.png,m1_script4_ipad_confroom2.wav.png,0.6000099999999999
m1,m1_script3_iphone_bedroom1.wav.png,m1_script4_iphone_balcony1.wav.png,0.4090975
m1,m1_script3_iphone_bedroom1.wav.png,m10_script1_ipad_confroom2.wav.png,0.6099425
m1,m1_script3_iphone_bedroom1.wav.png,m10_script1_ipad_balcony1.wav.png,0.4035025
m1,m1_script3_iphone_bedroom1.wav.png,m1_script5_ipad_bedroom1.wav.png,0.6563475
m1,m1_script3_iphone_bedroom1.wav.png,m1_script1_ipadflat_office1.wav.png,0.599045
m1,m1_script3_iphone_bedroom1.wav.png,m1_script2_ipad_confroom1.wav.png,0.6561699999999999
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_ipad_bedroom1.wav.png,0.6803175
m1,m1_script3_iphone_bedroom1.wav.png,m1_script4_ipad_livingroom1.wav.png,0.6405175000000001
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_ipadflat_confroom1.wav.png,0.697055
m1,m1_script3_iphone_bedroom1.wav.png,m10_script2_ipad_confroom2.wav.png,0.625785
m1,m1_script3_iphone_bedroom1.wav.png,m1_script5_ipad_confroom1.wav.png,0.649875
m1,m1_script3_iphone_bedroom1.wav.png,m10_script3_ipad_balcony1.wav.png,0.36304499999999995
m1,m1_script3_iphone_bedroom1.wav.png,m10_script4_ipad_livingroom1.wav.png,0.674955
m1,m1_script3_iphone_bedroom1.wav.png,m10_script2_iphone_livingroom1.wav.png,0.7128675
m1,m1_script3_iphone_bedroom1.wav.png,m1_script2_ipad_office1.wav.png,0.6362475000000001
m1,m1_script3_iphone_bedroom1.wav.png,m1_script3_ipad_office2.wav.png,0.8578574999999999
m1,m1_script3_iphone_bedroom1.wav.png,m10_script5_ipad_confroom2.wav.png,0.63028
m1,m10_script3_iphone_livingroom1.wav.png,m1_script1_ipad_balcony1.wav.png,0.25104249999999995
m1,m10_script3_iphone_livingroom1.wav.png,m10_script2_ipad_office2.wav.png,0.675405
m1,m10_script3_iphone_livingroom1.wav.png,m10_script3_ipad_office1.wav.png,0.8033475
m1,m10_script3_iphone_livingroom1.wav.png,m10_script4_iphone_balcony1.wav.png,0.38671500000000003
m1,m10_script3_iphone_livingroom1.wav.png,m10_script5_ipad_livingroom1.wav.png,0.6229075
m1,m10_script3_iphone_livingroom1.wav.png,m10_script5_ipad_bedroom1.wav.png,0.637845
m1,m10_script3_iphone_livingroom1.wav.png,m1_script3_ipad_confroom1.wav.png,0.6148625
m1,m10_script3_iphone_livingroom1.wav.png,m1_script5_ipad_confroom2.wav.png,0.56116
m1,m10_script3_iphone_livingroom1.wav.png,m10_script4_iphone_livingroom1.wav.png,0.69591
m1,m10_script3_iphone_livingroom1.wav.png,m1_script3_ipad_bedroom1.wav.png,0.534605
m1,m10_script3_iphone_livingroom1.wav.png,m10_script5_ipad_confroom1.wav.png,0.6463274999999999
m1,m10_script3_iphone_livingroom1.wav.png,m1_script2_ipad_office2.wav.png,0.63127
m1,m10_script3_iphone_livingroom1.wav.png,m1_script3_ipad_office1.wav.png,0.599055
m1,m10_script3_iphone_livingroom1.wav.png,m10_script4_ipadflat_office1.wav.png,0.5842975
m1,m10_script3_iphone_livingroom1.wav.png,m1_script3_ipad_balcony1.wav.png,0.16490000000000005
m1,m10_script3_iphone_livingroom1.wav.png,m10_script5_ipadflat_confroom1.wav.png,0.661825
m1,m10_script3_iphone_livingroom1.wav.png,m1_script2_ipad_confroom2.wav.png,0.6129
m1,m10_script3_iphone_livingroom1.wav.png,m1_script1_ipadflat_confroom1.wav.png,0.56778
m1,m10_script3_iphone_livingroom1.wav.png,m10_script2_ipad_confroom1.wav.png,0.6407975
m1,m10_script3_iphone_livingroom1.wav.png,m1_script4_ipadflat_office1.wav.png,0.5896275
m1,m10_script3_iphone_livingroom1.wav.png,m10_script5_iphone_livingroom1.wav.png,0.71129
m1,m10_script3_iphone_livingroom1.wav.png,m10_script5_ipadflat_office1.wav.png,0.6112525
m1,m10_script3_iphone_livingroom1.wav.png,m10_script3_iphone_balcony1.wav.png,0.4079075
m1,m10_script3_iphone_livingroom1.wav.png,m10_script3_ipad_confroom1.wav.png,0.87865
m1,m10_script3_iphone_livingroom1.wav.png,m1_script3_ipad_confroom2.wav.png,0.5292950000000001
m1,m10_script3_iphone_livingroom1.wav.png,m1_script1_iphone_livingroom1.wav.png,0.655145
m1,m10_script3_iphone_livingroom1.wav.png,m1_script5_ipad_balcony1.wav.png,0.24134999999999995
m1,m10_script3_iphone_livingroom1.wav.png,m10_script1_ipadflat_office1.wav.png,0.5819975
m1,m10_script3_iphone_livingroom1.wav.png,m10_script1_ipad_bedroom1.wav.png,0.624735
m1,m10_script3_iphone_livingroom1.wav.png,m10_script2_ipad_office1.wav.png,0.6007
m1,m10_script3_iphone_livingroom1.wav.png,m10_script3_ipad_office2.wav.png,0.8794575
m1,m10_script3_iphone_livingroom1.wav.png,m1_script4_iphone_bedroom1.wav.png,0.6613525
m1,m10_script3_iphone_livingroom1.wav.png,m10_script4_ipad_confroom1.wav.png,0.6208425
m1,m10_script3_iphone_livingroom1.wav.png,m10_script4_ipadflat_confroom1.wav.png,0.6385725
m1,m10_script3_iphone_livingroom1.wav.png,m1_script1_ipad_confroom1.wav.png,0.5856375
m1,m10_script3_iphone_livingroom1.wav.png,m1_script5_ipadflat_office1.wav.png,0.6038
m1,m10_script3_iphone_livingroom1.wav.png,m10_script3_iphone_bedroom1.wav.png,0.949995
m1,m10_script3_iphone_livingroom1.wav.png,m1_script4_ipad_confroom2.wav.png,0.5347500000000001
m1,m10_script3_iphone_livingroom1.wav.png,m1_script4_iphone_balcony1.wav.png,0.316435
m1,m10_script3_iphone_livingroom1.wav.png,m10_script1_ipad_confroom2.wav.png,0.5829325000000001
m1,m10_script3_iphone_livingroom1.wav.png,m10_script1_ipad_balcony1.wav.png,0.3244825
m1,m10_script3_iphone_livingroom1.wav.png,m1_script5_ipad_bedroom1.wav.png,0.5881175000000001
m1,m10_script3_iphone_livingroom1.wav.png,m1_script1_ipadflat_office1.wav.png,0.57864
m1,m10_script3_iphone_livingroom1.wav.png,m1_script2_ipad_confroom1.wav.png,0.6151
m1,m10_script3_iphone_livingroom1.wav.png,m10_script3_ipad_bedroom1.wav.png,0.81165
m1,m10_script3_iphone_livingroom1.wav.png,m1_script4_ipad_livingroom1.wav.png,0.5684675
m1,m10_script3_iphone_livingroom1.wav.png,m10_script3_ipadflat_confroom1.wav.png,0.91267
m1,m10_script3_iphone_livingroom1.wav.png,m10_script2_ipad_confroom2.wav.png,0.60627
m1,m10_script3_iphone_livingroom1.wav.png,m1_script5_ipad_confroom1.wav.png,0.6039775000000001
m1,m10_script3_iphone_livingroom1.wav.png,m10_script3_ipad_balcony1.wav.png,0.29872750000000003
m1,m10_script3_iphone_livingroom1.wav.png,m10_script4_ipad_livingroom1.wav.png,0.6279
m1,m10_script3_iphone_livingroom1.wav.png,m10_script2_iphone_livingroom1.wav.png,0.7134475
m1,m10_script3_iphone_livingroom1.wav.png,m1_script2_ipad_office1.wav.png,0.59502
m1,m10_script3_iphone_livingroom1.wav.png,m1_script3_ipad_office2.wav.png,0.6338825
m1,m10_script3_iphone_livingroom1.wav.png,m10_script5_ipad_confroom2.wav.png,0.60588
m1,m1_script1_ipad_balcony1.wav.png,m10_script2_ipad_office2.wav.png,0.31052749999999996
m1,m1_script1_ipad_balcony1.wav.png,m10_script3_ipad_office1.wav.png,0.3926075
m1,m1_script1_ipad_balcony1.wav.png,m10_script4_iphone_balcony1.wav.png,0.7597475
m1,m1_script1_ipad_balcony1.wav.png,m10_script5_ipad_livingroom1.wav.png,0.437245
m1,m1_script1_ipad_balcony1.wav.png,m10_script5_ipad_bedroom1.wav.png,0.41838
m1,m1_script1_ipad_balcony1.wav.png,m1_script3_ipad_confroom1.wav.png,0.443585
m1,m1_script1_ipad_balcony1.wav.png,m1_script5_ipad_confroom2.wav.png,0.4545
m1,m1_script1_ipad_balcony1.wav.png,m10_script4_iphone_livingroom1.wav.png,0.30420499999999995
m1,m1_script1_ipad_balcony1.wav.png,m1_script3_ipad_bedroom1.wav.png,0.533195
m1,m1_script1_ipad_balcony1.wav.png,m10_script5_ipad_confroom1.wav.png,0.38161999999999996
m1,m1_script1_ipad_balcony1.wav.png,m1_script2_ipad_office2.wav.png,0.43459499999999995
m1,m1_script1_ipad_balcony1.wav.png,m1_script3_ipad_office1.wav.png,0.41732749999999996
m1,m1_script1_ipad_balcony1.wav.png,m10_script4_ipadflat_office1.wav.png,0.3229425
m1,m1_script1_ipad_balcony1.wav.png,m1_script3_ipad_balcony1.wav.png,0.7880975
m1,m1_script1_ipad_balcony1.wav.png,m10_script5_ipadflat_confroom1.wav.png,0.40654999999999997
m1,m1_script1_ipad_balcony1.wav.png,m1_script2_ipad_confroom2.wav.png,0.37361500000000003
m1,m1_script1_ipad_balcony1.wav.png,m1_script1_ipadflat_confroom1.wav.png,0.594395
m1,m1_script1_ipad_balcony1.wav.png,m10_script2_ipad_confroom1.wav.png,0.35614
m1,m1_script1_ipad_balcony1.wav.png,m1_script4_ipadflat_office1.wav.png,0.34713000000000005
m1,m1_script1_ipad_balcony1.wav.png,m10_script5_iphone_livingroom1.wav.png,0.32401
m1,m1_script1_ipad_balcony1.wav.png,m10_script5_ipadflat_office1.wav.png,0.28876
m1,m1_script1_ipad_balcony1.wav.png,m10_script3_iphone_balcony1.wav.png,0.7925175
m1,m1_script1_ipad_balcony1.wav.png,m10_script3_ipad_confroom1.wav.png,0.30491500000000005
m1,m1_script1_ipad_balcony1.wav.png,m1_script3_ipad_confroom2.wav.png,0.48994249999999995
m1,m1_script1_ipad_balcony1.wav.png,m1_script1_iphone_livingroom1.wav.png,0.42808
m1,m1_script1_ipad_balcony1.wav.png,m1_script5_ipad_balcony1.wav.png,0.828255
m1,m1_script1_ipad_balcony1.wav.png,m10_script1_ipadflat_office1.wav.png,0.29117000000000004
m1,m1_script1_ipad_balcony1.wav.png,m10_script1_ipad_bedroom1.wav.png,0.40386750000000005
m1,m1_script1_ipad_balcony1.wav.png,m10_script2_ipad_office1.wav.png,0.363545
m1,m1_script1_ipad_balcony1.wav.png,m10_script3_ipad_office2.wav.png,0.33999250000000003
m1,m1_script1_ipad_balcony1.wav.png,m1_script4_iphone_bedroom1.wav.png,0.34775999999999996
m1,m1_script1_ipad_balcony1.wav.png,m10_script4_ipad_confroom1.wav.png,0.3398325
m1,m1_script1_ipad_balcony1.wav.png,m10_script4_ipadflat_confroom1.wav.png,0.40553249999999996
m1,m1_script1_ipad_balcony1.wav.png,m1_script1_ipad_confroom1.wav.png,0.5282775
m1,m1_script1_ipad_balcony1.wav.png,m1_script5_ipadflat_office1.wav.png,0.34167749999999997
m1,m1_script1_ipad_balcony1.wav.png,m10_script3_iphone_bedroom1.wav.png,0.21539750000000002
m1,m1_script1_ipad_balcony1.wav.png,m1_script4_ipad_confroom2.wav.png,0.47692999999999997
m1,m1_script1_ipad_balcony1.wav.png,m1_script4_iphone_balcony1.wav.png,0.80476
m1,m1_script1_ipad_balcony1.wav.png,m10_script1_ipad_confroom2.wav.png,0.39753499999999997
m1,m1_script1_ipad_balcony1.wav.png,m10_script1_ipad_balcony1.wav.png,0.8192550000000001
m1,m1_script1_ipad_balcony1.wav.png,m1_script5_ipad_bedroom1.wav.png,0.46430249999999995
m1,m1_script1_ipad_balcony1.wav.png,m1_script1_ipadflat_office1.wav.png,0.39986999999999995
m1,m1_script1_ipad_balcony1.wav.png,m1_script2_ipad_confroom1.wav.png,0.41344749999999997
m1,m1_script1_ipad_balcony1.wav.png,m10_script3_ipad_bedroom1.wav.png,0.4179425
m1,m1_script1_ipad_balcony1.wav.png,m1_script4_ipad_livingroom1.wav.png,0.49155000000000004
m1,m1_script1_ipad_balcony1.wav.png,m10_script3_ipadflat_confroom1.wav.png,0.312215
m1,m1_script1_ipad_balcony1.wav.png,m10_script2_ipad_confroom2.wav.png,0.3674375
m1,m1_script1_ipad_balcony1.wav.png,m1_script5_ipad_confroom1.wav.png,0.42857500000000004
m1,m1_script1_ipad_balcony1.wav.png,m10_script3_ipad_balcony1.wav.png,0.8338425
m1,m1_script1_ipad_balcony1.wav.png,m10_script4_ipad_livingroom1.wav.png,0.40312499999999996
m1,m1_script1_ipad_balcony1.wav.png,m10_script2_iphone_livingroom1.wav.png,0.2849475
m1,m1_script1_ipad_balcony1.wav.png,m1_script2_ipad_office1.wav.png,0.403695
m1,m1_script1_ipad_balcony1.wav.png,m1_script3_ipad_office2.wav.png,0.44608499999999995
m1,m1_script1_ipad_balcony1.wav.png,m10_script5_ipad_confroom2.wav.png,0.3852225
m1,m10_script2_ipad_office2.wav.png,m10_script3_ipad_office1.wav.png,0.5853900000000001
m1,m10_script2_ipad_office2.wav.png,m10_script4_iphone_balcony1.wav.png,0.4326375
m1,m10_script2_ipad_office2.wav.png,m10_script5_ipad_livingroom1.wav.png,0.629545
m1,m10_script2_ipad_office2.wav.png,m10_script5_ipad_bedroom1.wav.png,0.6454075
m1,m10_script2_ipad_office2.wav.png,m1_script3_ipad_confroom1.wav.png,0.6262325
m1,m10_script2_ipad_office2.wav.png,m1_script5_ipad_confroom2.wav.png,0.5724275
m1,m10_script2_ipad_office2.wav.png,m10_script4_iphone_livingroom1.wav.png,0.6708275
m1,m10_script2_ipad_office2.wav.png,m1_script3_ipad_bedroom1.wav.png,0.55513
m1,m10_script2_ipad_office2.wav.png,m10_script5_ipad_confroom1.wav.png,0.648835
m1,m10_script2_ipad_office2.wav.png,m1_script2_ipad_office2.wav.png,0.6599475
m1,m10_script2_ipad_office2.wav.png,m1_script3_ipad_office1.wav.png,0.594665
m1,m10_script2_ipad_office2.wav.png,m10_script4_ipadflat_office1.wav.png,0.5704075
m1,m10_script2_ipad_office2.wav.png,m1_script3_ipad_balcony1.wav.png,0.2161575
m1,m10_script2_ipad_office2.wav.png,m10_script5_ipadflat_confroom1.wav.png,0.6655625000000001
m1,m10_script2_ipad_office2.wav.png,m1_script2_ipad_confroom2.wav.png,0.6215225
m1,m10_script2_ipad_office2.wav.png,m1_script1_ipadflat_confroom1.wav.png,0.58119
m1,m10_script2_ipad_office2.wav.png,m10_script2_ipad_confroom1.wav.png,0.93796
m1,m10_script2_ipad_office2.wav.png,m1_script4_ipadflat_office1.wav.png,0.57714
m1,m10_script2_ipad_office2.wav.png,m10_script5_iphone_livingroom1.wav.png,0.682815
m1,m10_script2_ipad_office2.wav.png,m10_script5_ipadflat_office1.wav.png,0.5786975
m1,m10_script2_ipad_office2.wav.png,m10_script3_iphone_balcony1.wav.png,0.40639000000000003
m1,m10_script2_ipad_office2.wav.png,m10_script3_ipad_confroom1.wav.png,0.6426825
m1,m10_script2_ipad_office2.wav.png,m1_script3_ipad_confroom2.wav.png,0.5473625
m1,m10_script2_ipad_office2.wav.png,m1_script1_iphone_livingroom1.wav.png,0.6331975000000001
m1,m10_script2_ipad_office2.wav.png,m1_script5_ipad_balcony1.wav.png,0.2973525
m1,m10_script2_ipad_office2.wav.png,m10_script1_ipadflat_office1.wav.png,0.5701674999999999
m1,m10_script2_ipad_office2.wav.png,m10_script1_ipad_bedroom1.wav.png,0.6393925
m1,m10_script2_ipad_office2.wav.png,m10_script2_ipad_office1.wav.png,0.890255
m1,m10_script2_ipad_office2.wav.png,m10_script3_ipad_office2.wav.png,0.6769475
m1,m10_script2_ipad_office2.wav.png,m1_script4_iphone_bedroom1.wav.png,0.6417375000000001
m1,m10_script2_ipad_office2.wav.png,m10_script4_ipad_confroom1.wav.png,0.6327400000000001
m1,m10_script2_ipad_office2.wav.png,m10_script4_ipadflat_confroom1.wav.png,0.65297
m1,m10_script2_ipad_office2.wav.png,m1_script1_ipad_confroom1.wav.png,0.597995
m1,m10_script2_ipad_office2.wav.png,m1_script5_ipadflat_office1.wav.png,0.584665
m1,m10_script2_ipad_office2.wav.png,m10_script3_iphone_bedroom1.wav.png,0.675475
m1,m10_script2_ipad_office2.wav.png,m1_script4_ipad_confroom2.wav.png,0.5559799999999999
m1,m10_script2_ipad_office2.wav.png,m1_script4_iphone_balcony1.wav.png,0.36914
m1,m10_script2_ipad_office2.wav.png,m10_script1_ipad_confroom2.wav.png,0.59998
m1,m10_script2_ipad_office2.wav.png,m10_script1_ipad_balcony1.wav.png,0.37965000000000004
m1,m10_script2_ipad_office2.wav.png,m1_script5_ipad_bedroom1.wav.png,0.5963499999999999
m1,m10_script2_ipad_office2.wav.png,m1_script1_ipadflat_office1.wav.png,0.5572250000000001
